phrase,burst_score,prior_mean_per_year,recent_mean_per_year,count_total
psychotherapy,6.241493581420681,0.25,11.666666666666666,38
skin,6.241493581420681,0.25,11.666666666666666,38
tts,6.241493581420681,0.25,11.666666666666666,38
status,6.239114755862219,1.0833333333333333,16.666666666666668,63
obtain,6.230967032358294,2.4166666666666665,30.0,119
bring,6.225138814286692,2.25,33.0,126
correct,6.213415481977484,0.9166666666666666,15.333333333333334,57
anxiety,6.2108039513120294,3.75,49.333333333333336,193
aged,6.206555615733703,1.1666666666666667,20.0,74
commerce commerce,6.205462313640933,0.4166666666666667,11.333333333333334,39
potential improve,6.205462313640933,0.4166666666666667,11.333333333333334,39
prescription,6.202410864031858,0.08333333333333333,8.0,25
persistent,6.202410864031858,0.08333333333333333,8.0,25
ensemble,6.202410864031858,0.08333333333333333,8.0,25
problem orient,6.202410864031858,0.08333333333333333,8.0,25
difficult,6.19364680947811,1.3333333333333333,20.0,76
preliminary,6.192900725997467,3.25,36.333333333333336,148
length,6.192465186752129,0.5833333333333334,15.333333333333334,53
perceive risk,6.1922752628229265,0.16666666666666666,8.666666666666666,28
glass,6.192275262822926,0.16666666666666666,8.666666666666666,28
revenue,6.192275262822926,0.16666666666666666,8.666666666666666,28
instance,6.186195461736154,0.5833333333333334,13.666666666666666,48
affordance,6.174988306621411,0.75,15.333333333333334,55
institute,6.163401948258853,0.6666666666666666,15.666666666666666,55
public relation,6.159116217889251,0.3333333333333333,10.333333333333334,35
gaming,6.1421719885246935,0.5,11.333333333333334,40
prevalent,6.1421719885246935,0.5,11.333333333333334,40
actual,6.128263360133464,1.25,19.666666666666668,74
knowledge management,6.118532102269483,0.9166666666666666,18.333333333333332,66
supervised,6.118095477989689,0.16666666666666666,9.666666666666666,31
knowledge representation,6.118095477989689,0.16666666666666666,9.666666666666666,31
socially,6.112396493123511,0.25,10.0,33
gan,6.112396493123511,0.25,10.0,33
curate,6.112396493123511,0.25,10.0,33
promising solution,6.112396493123511,0.25,10.0,33
acknowledge,6.112396493123511,0.25,10.0,33
consider,6.108383519204325,5.666666666666667,67.66666666666667,271
accurate response,6.106017056545331,0.25,9.0,30
additional,6.0986781840106135,1.75,26.666666666666668,101
keyword,6.095474244059835,1.9166666666666667,30.333333333333332,114
addition,6.094398501047254,4.416666666666667,46.0,191
staff,6.0929474478135415,1.3333333333333333,20.666666666666668,78
original,6.081552603070181,0.5,16.666666666666668,56
speak,6.078771576338983,2.9166666666666665,31.666666666666668,130
conceptual,6.073803745752571,2.6666666666666665,40.333333333333336,153
quick,6.0696722253237585,1.0,16.666666666666668,62
underlie,6.066540163997386,1.0,16.333333333333332,61
lstm,6.056473395668434,1.3333333333333333,19.333333333333332,74
appropriate,6.050485937152385,3.5833333333333335,35.0,148
region,6.0453506985999885,0.5,12.333333333333334,43
taxonomy,6.043592974722771,0.8333333333333334,18.666666666666668,66
android,6.040237250672287,0.9166666666666666,16.333333333333332,60
female male,6.040237250672287,0.9166666666666666,16.333333333333332,60
life,6.0399649097370025,8.5,77.33333333333333,334
due,6.032973945031382,0.8333333333333334,16.666666666666668,60
opinion,6.0318573113030665,2.3333333333333335,27.333333333333332,110
argue,6.030715150466948,0.8333333333333334,15.333333333333334,56
rat,6.027994049576613,1.3333333333333333,25.333333333333332,92
look,6.003880429392724,2.0833333333333335,26.666666666666668,105
internet,5.9955625675659565,7.0,61.333333333333336,268
counseling,5.995507738382643,1.3333333333333333,30.333333333333332,107
recommend,5.990375358233512,2.0833333333333335,31.333333333333332,119
exercise,5.989893204499097,1.6666666666666667,26.333333333333332,99
main,5.98881113834604,4.166666666666667,48.333333333333336,195
meta,5.985197316780479,1.6666666666666667,29.0,107
automotive,5.982551112624939,0.4166666666666667,14.666666666666666,49
aid instruction,5.982551112624939,0.4166666666666667,14.666666666666666,49
gather,5.977839552054837,1.4166666666666667,23.666666666666668,88
quantitative qualitative,5.9759039320839245,0.5,10.333333333333334,37
affect,5.975441093429755,8.083333333333334,87.66666666666667,360
expression,5.971229534364291,3.1666666666666665,41.0,161
live,5.961070805079679,2.75,37.0,144
greatly,5.9538123439596085,0.3333333333333333,10.0,34
word,5.951610877048078,3.0,36.333333333333336,145
mitigation,5.949780348548786,0.4166666666666667,13.0,44
file,5.949780348548786,0.4166666666666667,13.0,44
equity,5.949780348548786,0.4166666666666667,13.0,44
support customer,5.949440938790656,0.16666666666666666,8.333333333333334,27
suffer,5.949440938790656,0.16666666666666666,8.333333333333334,27
accompany,5.949440938790655,0.16666666666666666,8.333333333333334,27
individualized,5.949440938790655,0.16666666666666666,8.333333333333334,27
ethical implication,5.949440938790655,0.16666666666666666,8.333333333333334,27
disease,5.948834797490524,5.666666666666667,65.66666666666667,265
simulated,5.941303889334434,0.5,14.666666666666666,50
vocal,5.941256722388411,0.08333333333333333,7.666666666666667,24
road,5.941256722388411,0.08333333333333333,7.666666666666667,24
perceive enjoyment,5.941256722388411,0.08333333333333333,7.666666666666667,24
merge,5.941256722388411,0.08333333333333333,7.666666666666667,24
dominant,5.941256722388411,0.08333333333333333,7.666666666666667,24
transport,5.941256722388411,0.08333333333333333,7.666666666666667,24
become increasingly,5.940298949559543,1.0833333333333333,21.666666666666668,78
cognition,5.929484887699156,0.5833333333333334,16.333333333333332,56
several,5.926767624599505,4.5,57.0,225
intervention,5.920823798466022,12.25,122.0,513
regulatory,5.917214672348811,0.6666666666666666,18.0,62
care,5.912492837799255,16.666666666666668,163.0,689
china,5.911468345123616,1.25,21.666666666666668,80
ergonomic,5.908268027308515,0.75,14.333333333333334,52
spectrum,5.908268027308515,0.75,14.333333333333334,52
installation,5.903425672845785,0.25,9.666666666666666,32
specify,5.903425672845785,0.25,9.666666666666666,32
indonesian,5.903425672845785,0.25,9.666666666666666,32
equation modeling,5.903425672845785,0.25,9.666666666666666,32
logistic regression,5.903425672845785,0.25,9.666666666666666,32
assurance,5.903425672845785,0.25,9.666666666666666,32
intersection,5.903425672845785,0.25,9.666666666666666,32
imaging,5.903425461218122,0.16666666666666666,9.333333333333334,30
smart tourism,5.903425461218122,0.16666666666666666,9.333333333333334,30
begin,5.902323900302745,0.8333333333333334,14.666666666666666,54
implicit,5.900503123126126,1.5,25.666666666666668,95
accelerate,5.9002049265628775,0.9166666666666666,19.666666666666668,70
intent recognition,5.889472972780682,0.6666666666666666,15.0,53
block,5.8858437049970895,0.75,15.666666666666666,56
conference,5.88136602476089,8.166666666666666,78.33333333333333,333
suitable,5.8770039901195235,1.1666666666666667,19.0,71
computational linguistics,5.87661373592338,2.3333333333333335,43.333333333333336,158
adhere,5.873406882962652,0.25,8.666666666666666,29
roadmap,5.873406882962652,0.25,8.666666666666666,29
eliminate,5.873406882962652,0.25,8.666666666666666,29
mean,5.869616963980372,5.666666666666667,59.0,245
gender,5.864139037640499,2.3333333333333335,33.0,127
classify,5.855372699256013,1.4166666666666667,19.333333333333332,75
retain,5.843155752883648,0.4166666666666667,10.0,35
series,5.831027707058326,1.1666666666666667,20.0,74
labor,5.815691109982552,0.75,13.333333333333334,49
concept,5.812310824909094,6.25,67.66666666666667,278
person,5.7989583612250915,1.25,21.666666666666668,80
tour,5.798888207705617,0.8333333333333334,21.0,73
candidate,5.798367488195115,1.0,15.333333333333334,58
manner,5.792170273090539,1.0833333333333333,13.333333333333334,53
free,5.791056846436338,2.0833333333333335,31.333333333333332,119
sentence,5.785910108324281,0.75,11.333333333333334,43
acceptance tam,5.766275113006177,0.3333333333333333,11.0,37
board,5.766275113006177,0.3333333333333333,11.0,37
international conference,5.765360348691675,3.8333333333333335,40.0,166
contemporary,5.758028907304185,0.4166666666666667,11.666666666666666,40
numerous,5.756404002500076,1.0,17.0,63
confirmation,5.752508485041596,0.6666666666666666,14.666666666666666,52
employee,5.751684144271722,2.0833333333333335,23.666666666666668,96
approximately,5.748508470029966,0.3333333333333333,9.666666666666666,33
mediator,5.748508470029966,0.3333333333333333,9.666666666666666,33
determine,5.7471812128702915,2.3333333333333335,27.333333333333332,110
orient,5.744842534419722,5.666666666666667,59.666666666666664,247
pilot,5.743824817824836,4.25,43.0,180
self reflection,5.729490168751577,0.3333333333333333,10.333333333333334,35
sharing,5.729490168751577,0.3333333333333333,10.333333333333334,35
character,5.729396959909103,4.166666666666667,41.0,173
intelligent robot,5.713365235361415,0.5833333333333334,12.666666666666666,45
appointment,5.712517561166126,0.8333333333333334,16.666666666666668,60
government,5.708514103486769,2.5833333333333335,33.333333333333336,131
negative emotion,5.706606614758383,0.16666666666666666,8.0,26
comprehensive understanding,5.706606614758383,0.16666666666666666,8.0,26
explicitly,5.706606614758383,0.16666666666666666,8.0,26
square structural,5.699246226397198,0.3333333333333333,12.333333333333334,41
correlation,5.6984590877706385,1.75,22.0,87
protect,5.694793413705001,0.25,10.666666666666666,35
manipulate,5.694454852568058,0.25,9.333333333333334,31
mathematical,5.694454852568058,0.25,9.333333333333334,31
consist,5.691030377651706,1.8333333333333333,20.0,82
mediating,5.688755444446553,0.16666666666666666,9.0,29
ambiguous,5.688755444446553,0.16666666666666666,9.0,29
international,5.682284832076419,6.416666666666667,63.0,266
confusion,5.680102580744965,0.08333333333333333,7.333333333333333,23
wearable device,5.680102580744965,0.08333333333333333,7.333333333333333,23
expert evaluation,5.680102580744965,0.08333333333333333,7.333333333333333,23
relation sale,5.680102580744965,0.08333333333333333,7.333333333333333,23
patient care,5.680102580744965,0.08333333333333333,7.333333333333333,23
css,5.680102580744965,0.08333333333333333,7.333333333333333,23
autonomous vehicle,5.680102580744965,0.08333333333333333,7.333333333333333,23
tension,5.680102580744965,0.08333333333333333,7.333333333333333,23
centralized,5.680102580744965,0.08333333333333333,7.333333333333333,23
orchestration,5.680102580744965,0.08333333333333333,7.333333333333333,23
fragmented,5.680102580744965,0.08333333333333333,7.333333333333333,23
sustained,5.680102580744965,0.08333333333333333,7.333333333333333,23
satisfaction loyalty,5.680102580744965,0.08333333333333333,7.333333333333333,23
unlock,5.680102580744965,0.08333333333333333,7.333333333333333,23
pretraine transformer,5.680102580744965,0.08333333333333333,7.333333333333333,23
genetic,5.680102580744965,0.08333333333333333,7.333333333333333,23
midjourney,5.680102580744965,0.08333333333333333,7.333333333333333,23
autoencoder,5.680102580744965,0.08333333333333333,7.333333333333333,23
fill,5.678435075388748,0.8333333333333334,13.0,49
possibility,5.671939278718745,2.0,25.0,99
diagnose,5.663522991524659,0.3333333333333333,8.666666666666666,30
family,5.6585936574043885,0.9166666666666666,18.0,65
originality,5.650127730803876,0.9166666666666666,17.0,62
scope,5.64693930853911,3.0,35.333333333333336,142
month,5.645988416712337,1.1666666666666667,17.333333333333332,66
priority,5.6407967093799725,0.25,8.333333333333334,28
inspiration,5.6407967093799725,0.25,8.333333333333334,28
java,5.6407967093799725,0.25,8.333333333333334,28
near,5.636596139481955,0.6666666666666666,13.333333333333334,48
appeal,5.636596139481955,0.6666666666666666,13.333333333333334,48
informed,5.634560197632294,0.4166666666666667,12.333333333333334,42
guarantee,5.632694322412953,0.5833333333333334,14.0,49
simple,5.6323793013355,2.25,27.0,108
preparation,5.626933041053577,0.5,11.0,39
development evaluation,5.626933041053577,0.5,11.0,39
see,5.620427577125754,2.0,22.666666666666668,92
iteration,5.610060571640458,1.0833333333333333,19.333333333333332,71
novice,5.605585067382377,1.3333333333333333,19.333333333333332,74
robustness,5.605585067382377,0.6666666666666666,18.666666666666668,64
entertainment,5.605137296766084,1.3333333333333333,17.0,67
depend,5.601222416249617,1.3333333333333333,20.333333333333332,77
social robot,5.596271555503645,1.5,30.0,108
subjective,5.594310748491656,2.0833333333333335,28.666666666666668,111
top,5.5900761009452,0.6666666666666666,12.0,44
combination,5.586191215427191,2.0,26.666666666666668,104
formulate,5.586079015724733,0.3333333333333333,10.666666666666666,36
technological innovation,5.586079015724733,0.3333333333333333,10.666666666666666,36
rigorous,5.586079015724733,0.3333333333333333,10.666666666666666,36
hospital,5.5858748089116474,1.8333333333333333,27.666666666666668,105
observation,5.574463991901922,0.9166666666666666,16.0,59
proliferation,5.570757902790099,0.5,9.666666666666666,35
capacity,5.567403450406664,1.5,24.0,90
much,5.55702562091904,1.25,15.333333333333334,61
grain,5.554951685575204,0.5,12.666666666666666,44
excellent,5.543204596100326,0.3333333333333333,9.333333333333334,32
chapter explore,5.543204596100326,0.3333333333333333,9.333333333333334,32
ready,5.543204596100326,0.3333333333333333,9.333333333333334,32
thinking,5.534303301046512,3.25,46.666666666666664,179
name,5.529825794128893,1.9166666666666667,25.0,98
mix,5.513468563224794,1.0833333333333333,20.0,73
connect,5.505809201898182,1.5,22.333333333333332,85
undergo,5.5048136964054635,0.4166666666666667,10.666666666666666,37
equipment,5.5048136964054635,0.4166666666666667,10.666666666666666,37
second,5.5048136964054635,0.4166666666666667,10.666666666666666,37
active,5.495907297881936,2.1666666666666665,22.0,92
demographic,5.49152042889497,1.5833333333333333,23.0,88
recently,5.490772508254838,1.8333333333333333,22.333333333333332,89
hand,5.488049089672905,3.0833333333333335,33.666666666666664,138
vr environment,5.485484032290331,0.25,9.0,30
instruct,5.485484032290331,0.25,9.0,30
thereby improve,5.485484032290331,0.25,9.0,30
press,5.482246716555167,0.8333333333333334,14.333333333333334,53
systematic literature,5.481442138039348,2.3333333333333335,32.666666666666664,126
lie,5.48040529562062,0.9166666666666666,17.0,62
exchange,5.477175190074211,1.25,19.0,72
personalised,5.475139924886095,0.6666666666666666,13.666666666666666,49
underscore potential,5.474085427674985,0.16666666666666666,8.666666666666666,28
undergraduate student,5.474085427674985,0.16666666666666666,8.666666666666666,28
security privacy,5.474085427674985,0.16666666666666666,8.666666666666666,28
appear,5.473303509960649,0.75,13.333333333333334,49
varied,5.463772290726112,0.16666666666666666,7.666666666666667,25
enrichment,5.463772290726111,0.16666666666666666,7.666666666666667,25
purchase intention,5.463772290726111,0.16666666666666666,7.666666666666667,25
gradient,5.463772290726111,0.16666666666666666,7.666666666666667,25
final,5.461188528112223,1.6666666666666667,20.0,80
assign,5.441852500441376,0.9166666666666666,18.0,65
satisfy,5.4366753526830465,0.4166666666666667,9.333333333333334,33
operator,5.4366753526830465,0.4166666666666667,9.333333333333334,33
embody agent,5.425662097976223,0.6666666666666666,11.666666666666666,43
patient education,5.422780248285763,0.4166666666666667,13.333333333333334,45
private,5.420250876410391,1.25,20.333333333333332,76
gesture recognition,5.418948439101518,0.08333333333333333,7.0,22
classical,5.418948439101518,0.08333333333333333,7.0,22
broaden,5.418948439101518,0.08333333333333333,7.0,22
meme,5.418948439101518,0.08333333333333333,7.0,22
nasa,5.418948439101518,0.08333333333333333,7.0,22
quantization,5.418948439101518,0.08333333333333333,7.0,22
lay foundation,5.418948439101518,0.08333333333333333,7.0,22
money,5.418948439101518,0.08333333333333333,7.0,22
development intelligent,5.418948439101518,0.08333333333333333,7.0,22
enhancing,5.418948439101518,0.08333333333333333,7.0,22
education compute,5.418948439101518,0.08333333333333333,7.0,22
roberta,5.418948439101518,0.08333333333333333,7.0,22
cooperative,5.418948439101518,0.08333333333333333,7.0,22
certain,5.418345085495585,1.5,19.333333333333332,76
smart city,5.416812379463937,0.4166666666666667,11.0,38
accord,5.414774918938953,2.25,23.0,96
hri,5.408186535797293,0.25,8.0,27
depression anxiety,5.408186535797293,0.25,8.0,27
programming api,5.405882918443291,0.3333333333333333,10.333333333333334,35
encompass,5.401491654462075,1.1666666666666667,21.333333333333332,78
scholar,5.398145084444924,0.5833333333333334,12.0,43
similarity,5.396517148734002,2.25,40.333333333333336,148
middle,5.396279779761427,1.6666666666666667,23.0,89
society,5.395913220612791,2.9166666666666665,35.333333333333336,141
ueq,5.3887612565346314,1.0833333333333333,18.0,67
tutor,5.382122346808841,0.5,13.333333333333334,46
wellbee,5.380897291744433,1.0,13.666666666666666,53
mimic,5.37187738436061,0.5833333333333334,12.333333333333334,44
treatment,5.3712046335463395,2.8333333333333335,33.666666666666664,135
consultation,5.366698734700198,1.5,25.0,93
ideal,5.364184422701398,0.5,11.0,39
light,5.357760384256448,1.8333333333333333,24.666666666666668,96
reason,5.356215117329686,1.25,19.0,72
utilise,5.347524157501471,0.3333333333333333,9.666666666666666,33
duration,5.347524157501471,0.3333333333333333,9.666666666666666,33
close,5.344854131804192,0.75,14.0,51
annotation,5.3351270977762875,1.8333333333333333,23.0,91
judgment,5.3340267138160335,0.75,13.666666666666666,50
enter,5.331508247503875,0.5833333333333334,11.0,40
stable diffusion,5.330326635227881,0.25,10.0,33
cosine,5.330326635227881,0.25,10.0,33
quickly,5.328078843088578,0.9166666666666666,15.333333333333334,57
eye track,5.3257953648150425,0.4166666666666667,10.333333333333334,36
order,5.318402808304607,5.333333333333333,51.0,217
india,5.315007555991219,0.8333333333333334,18.0,64
pre train,5.3115120667984215,1.5,27.666666666666668,101
electronic commerce,5.302788707990959,1.6666666666666667,24.333333333333332,93
adherence,5.295397680513739,1.0833333333333333,15.666666666666666,60
personality,5.286921513130779,9.416666666666666,97.66666666666667,406
disorder,5.284943282913813,2.5833333333333335,34.333333333333336,134
dialogflow,5.282837532200968,1.0833333333333333,13.666666666666666,54
rewrite,5.2765132120126035,0.25,8.666666666666666,29
indonesia,5.2765132120126035,0.25,8.666666666666666,29
healthcare education,5.2765132120126035,0.25,8.666666666666666,29
daily life,5.276158926864587,1.3333333333333333,18.666666666666668,72
national,5.272184830828636,0.5,11.666666666666666,41
variety,5.272153114947503,1.0833333333333333,17.0,64
currently,5.265295791506042,1.25,15.666666666666666,62
inconsistent,5.259415410903418,0.16666666666666666,8.333333333333334,27
tourism industry,5.259415410903418,0.16666666666666666,8.333333333333334,27
drawing,5.259415410903418,0.16666666666666666,8.333333333333334,27
front end,5.259415410903418,0.16666666666666666,8.333333333333334,27
start problem,5.259415410903418,0.16666666666666666,8.333333333333334,27
revolution,5.258063487130866,0.4166666666666667,9.666666666666666,34
tech,5.258063487130865,0.4166666666666667,9.666666666666666,34
educational setting,5.25057077129711,0.5,12.0,42
interdisciplinary,5.248159843331791,0.8333333333333334,14.333333333333334,53
move,5.238187254921756,0.9166666666666666,14.0,53
necessary,5.23789389911635,2.3333333333333335,23.333333333333332,98
surround,5.233435152582746,0.4166666666666667,9.0,32
intellectual,5.2256868211618475,0.3333333333333333,10.0,34
equitable,5.224309040864099,0.3333333333333333,11.333333333333334,38
decode,5.22093796669384,0.16666666666666666,7.333333333333333,24
continuity,5.22093796669384,0.16666666666666666,7.333333333333333,24
improve communication,5.220937966693839,0.16666666666666666,7.333333333333333,24
statistical test,5.220937966693839,0.16666666666666666,7.333333333333333,24
corporate,5.220937966693839,0.16666666666666666,7.333333333333333,24
reduce cognitive,5.220937966693839,0.16666666666666666,7.333333333333333,24
evaluation conduct,5.220937966693839,0.16666666666666666,7.333333333333333,24
subsequent,5.219483699697898,0.9166666666666666,12.333333333333334,48
nonverbal,5.210441152202687,0.3333333333333333,8.0,28
gaze,5.207775982004248,0.5833333333333334,12.666666666666666,45
examination,5.19436351848168,0.6666666666666666,13.0,47
actor,5.193892853726751,0.5,10.666666666666666,38
scopus,5.183327165062071,0.75,12.666666666666666,47
aspect,5.182054764326091,10.083333333333334,108.0,445
improved,5.178773321709254,1.75,27.0,102
server,5.176534425769105,0.5833333333333334,14.333333333333334,50
support agent,5.175576362214614,0.25,7.666666666666667,26
recovery,5.175576362214614,0.25,7.666666666666667,26
email,5.175576362214614,0.25,7.666666666666667,26
overcome limitation,5.175576362214614,0.25,7.666666666666667,26
together,5.173430854479652,1.5833333333333333,19.333333333333332,77
mapping,5.173150982149337,2.4166666666666665,33.666666666666664,130
right,5.161741531388393,1.0833333333333333,16.666666666666668,63
ecg,5.1577942974580715,0.08333333333333333,6.666666666666667,21
arrangement,5.1577942974580715,0.08333333333333333,6.666666666666667,21
gps,5.1577942974580715,0.08333333333333333,6.666666666666667,21
thoroughly,5.1577942974580715,0.08333333333333333,6.666666666666667,21
neuro,5.1577942974580715,0.08333333333333333,6.666666666666667,21
influential,5.1577942974580715,0.08333333333333333,6.666666666666667,21
customer trust,5.1577942974580715,0.08333333333333333,6.666666666666667,21
external knowledge,5.1577942974580715,0.08333333333333333,6.666666666666667,21
textbook,5.1577942974580715,0.08333333333333333,6.666666666666667,21
chapter contributor,5.1577942974580715,0.08333333333333333,6.666666666666667,21
gallery,5.1577942974580715,0.08333333333333333,6.666666666666667,21
individual chapter,5.1577942974580715,0.08333333333333333,6.666666666666667,21
injection,5.1577942974580715,0.08333333333333333,6.666666666666667,21
answering,5.1577942974580715,0.08333333333333333,6.666666666666667,21
paramount,5.1577942974580715,0.08333333333333333,6.666666666666667,21
weak,5.1577942974580715,0.08333333333333333,6.666666666666667,21
health,5.152766811222974,56.916666666666664,503.3333333333333,2193
pre training,5.148093245989321,0.25,9.666666666666666,32
couple,5.148093245989321,0.25,9.666666666666666,32
beneficial,5.148093245989321,0.25,9.666666666666666,32
theory acceptance,5.1467770332246205,0.4166666666666667,10.0,35
utaut,5.1467770332246205,0.4166666666666667,10.0,35
lab,5.14337100860648,1.0,14.0,54
perceive ease,5.142894816116175,0.4166666666666667,12.666666666666666,43
publish,5.136289466539304,1.75,20.333333333333332,82
audience,5.130979006193712,2.5,27.0,111
population,5.1302398098884385,3.0,33.0,135
instructor,5.120666543378779,0.6666666666666666,15.666666666666666,55
agreement,5.102531575546044,0.5,12.666666666666666,44
successfully,5.098443782651269,1.5,19.0,75
kg,5.098380314158064,0.5,11.666666666666666,41
extent,5.091034656191332,0.5,10.0,36
integrated,5.081693694275232,0.9166666666666666,14.666666666666666,55
negatively,5.076154367180711,0.8333333333333334,13.333333333333334,50
advent,5.07559585162369,0.4166666666666667,10.333333333333334,36
contain,5.074610637420413,5.833333333333333,52.333333333333336,227
toolkit,5.072923458073777,0.5833333333333334,12.666666666666666,45
fear,5.068583721828854,0.4166666666666667,9.333333333333334,33
companionship,5.068583721828854,0.4166666666666667,9.333333333333334,33
incident,5.068583721828853,0.4166666666666667,9.333333333333334,33
arise,5.067686046346168,0.6666666666666666,13.0,47
synergy,5.067542391734878,0.25,8.333333333333334,28
communicative,5.067542391734878,0.25,8.333333333333334,28
host,5.067542391734878,0.25,8.333333333333334,28
supplement,5.067542391734878,0.25,8.333333333333334,28
artwork,5.067542391734878,0.25,8.333333333333334,28
apple,5.067542391734878,0.25,8.333333333333334,28
black,5.067542391734878,0.25,8.333333333333334,28
positive negative,5.0644628699628385,0.75,11.333333333333334,43
grade,5.045847587696352,0.75,12.666666666666666,47
advisory,5.0454907238804045,0.3333333333333333,9.666666666666666,33
spam,5.0454907238804045,0.3333333333333333,9.666666666666666,33
management management,5.044745394131849,0.16666666666666666,8.0,26
fatigue,5.044745394131849,0.16666666666666666,8.0,26
privacy preserve,5.044745394131849,0.16666666666666666,8.0,26
avoid,5.038338992612783,0.75,12.333333333333334,46
leave,5.030194952482445,0.4166666666666667,8.666666666666666,31
early,5.027094046326035,4.166666666666667,45.666666666666664,187
front,5.023601284752103,0.5,10.333333333333334,37
term memory,5.019075421647768,1.25,16.333333333333332,64
valid,5.008232544489365,0.5,9.333333333333334,34
matrix,5.00411989579931,0.4166666666666667,11.0,38
reach,5.001214239116665,1.5,19.333333333333332,76
degree,4.988470380110809,1.3333333333333333,21.333333333333332,80
optimise,4.9781036426615675,0.16666666666666666,7.0,23
firm,4.9781036426615675,0.16666666666666666,7.0,23
make easy,4.9781036426615675,0.16666666666666666,7.0,23
iteratively,4.9781036426615675,0.16666666666666666,7.0,23
spectrum disorder,4.9781036426615675,0.16666666666666666,7.0,23
autism spectrum,4.9781036426615675,0.16666666666666666,7.0,23
communication recognition,4.9781036426615675,0.16666666666666666,7.0,23
popularity,4.965970286729015,1.6666666666666667,19.666666666666668,79
norm,4.965859856750761,0.25,9.333333333333334,31
cosine similarity,4.965859856750761,0.25,9.333333333333334,31
naturalness,4.965558146251366,0.3333333333333333,9.0,31
modify,4.963457839060051,0.8333333333333334,13.333333333333334,50
robot robot,4.962736189914645,0.5,12.333333333333334,43
mr,4.9585011198685605,0.9166666666666666,14.333333333333334,54
good practice,4.95850111986856,1.5833333333333333,15.0,64
native,4.954150174862658,0.9166666666666666,15.666666666666666,58
behaviour,4.953628045076853,2.6666666666666665,32.333333333333336,129
corpus,4.946189857019017,0.5,11.333333333333334,40
bidirectional,4.942966188631934,0.25,7.333333333333333,25
tackle,4.930139593791974,1.0833333333333333,13.666666666666666,54
feature extraction,4.9272929743114,0.3333333333333333,8.333333333333334,29
dimensional graphic,4.9272929743114,0.3333333333333333,8.333333333333334,29
rasa,4.920450410583324,0.5833333333333334,12.0,43
hedonic,4.9132398653943055,1.9166666666666667,23.666666666666668,94
sus,4.908287125689909,1.8333333333333333,23.0,91
entire,4.907684250508698,0.6666666666666666,11.0,41
realm,4.907684250508698,0.3333333333333333,10.666666666666666,36
finally,4.906534023861146,3.9166666666666665,40.333333333333336,168
dissemination,4.905816210575967,0.6666666666666666,13.666666666666666,49
evaluate usability,4.904952228389205,0.75,11.0,42
investigation,4.8985084052777825,1.8333333333333333,26.0,100
contribute field,4.896640155814625,0.08333333333333333,6.333333333333333,20
ce,4.896640155814625,0.08333333333333333,6.333333333333333,20
throughput,4.896640155814625,0.08333333333333333,6.333333333333333,20
emphasise,4.896640155814625,0.08333333333333333,6.333333333333333,20
robot man,4.896640155814625,0.08333333333333333,6.333333333333333,20
partnership,4.896640155814625,0.08333333333333333,6.333333333333333,20
mi,4.896640155814625,0.08333333333333333,6.333333333333333,20
degrade,4.896640155814625,0.08333333333333333,6.333333333333333,20
syndrome,4.896640155814625,0.08333333333333333,6.333333333333333,20
intent detection,4.896640155814625,0.08333333333333333,6.333333333333333,20
interconnect,4.896640155814625,0.08333333333333333,6.333333333333333,20
telemetry,4.896640155814625,0.08333333333333333,6.333333333333333,20
role shape,4.896640155814625,0.08333333333333333,6.333333333333333,20
auditory,4.896640155814625,0.08333333333333333,6.333333333333333,20
expense,4.896640155814625,0.08333333333333333,6.333333333333333,20
organisational,4.896640155814625,0.08333333333333333,6.333333333333333,20
synthesise,4.896640155814625,0.08333333333333333,6.333333333333333,20
operational cost,4.896640155814625,0.08333333333333333,6.333333333333333,20
cohort,4.896640155814625,0.08333333333333333,6.333333333333333,20
deepen,4.896640155814625,0.08333333333333333,6.333333333333333,20
bottleneck,4.896640155814625,0.08333333333333333,6.333333333333333,20
encryption,4.896640155814625,0.08333333333333333,6.333333333333333,20
spot,4.896640155814625,0.08333333333333333,6.333333333333333,20
improve operational,4.896640155814625,0.08333333333333333,6.333333333333333,20
play critical,4.896640155814625,0.08333333333333333,6.333333333333333,20
inefficient,4.896640155814625,0.08333333333333333,6.333333333333333,20
increase satisfaction,4.896640155814625,0.08333333333333333,6.333333333333333,20
customisation,4.896640155814625,0.08333333333333333,6.333333333333333,20
resource discovery,4.896640155814625,0.08333333333333333,6.333333333333333,20
aggregation,4.896640155814625,0.08333333333333333,6.333333333333333,20
psychosocial,4.896640155814625,0.08333333333333333,6.333333333333333,20
avenue,4.8945378119549225,0.8333333333333334,11.666666666666666,45
contribution,4.8945120662131005,3.0,37.666666666666664,149
elderly,4.8915725747105885,1.8333333333333333,24.0,94
assessment,4.880687912922228,10.916666666666666,120.33333333333333,492
role play,4.879658316942108,0.75,15.0,54
communication style,4.87910395652684,0.4166666666666667,9.0,32
screen,4.8755152231134256,2.25,26.333333333333332,106
return,4.865294626598962,0.3333333333333333,9.333333333333334,32
foreign,4.865294626598962,0.3333333333333333,9.333333333333334,32
describe,4.8652723307958725,4.416666666666667,35.666666666666664,160
necessitate,4.863009383946587,0.4166666666666667,12.0,41
exist solution,4.8585715714571505,0.25,8.0,27
google+,4.846509820341064,0.4166666666666667,10.666666666666666,37
tend,4.839460245479022,1.4166666666666667,18.666666666666668,73
aigc,4.837774088803492,1.75,34.666666666666664,125
